"Client.Type","Account","ACV_2022","ACV_2023","ACV_2024","First_Record_Type_Name","First_Opportunity_ID"
"End Client","0015Y00004on8UQ",0,31000,0,"R&D","0065Y00001gYkKE"
"End Client","0015Y00004onAUC",0,1616.8,0,"GOAT.tax","0065Y00001gYkZs"
"End Client","0015Y00004onIJd",0,4500,0,"Cost Seg","0065Y00001gYkeE"
"End Client","0015Y00004opewd",0,7560,0,"Cost Seg","0065Y00001gYlBv"
"End Client","0015Y00004ophlv",0,5000,0,"Cost Seg","0065Y00001gYmVl"
"End Client","0015Y00004opirq",0,5500,0,"Cost Seg","0065Y00001gYlTi"
"End Client","0015Y00004oqA1c",0,2733,0,"GOAT.tax","0065Y00001gYmDm"
"End Client","0015Y00004oqAnn",0,5800,0,"Cost Seg","0065Y00001gYmGv"
"End Client","0015Y00004oqEk0",0,10000,0,"Cost Seg","0065Y00001gYpmr"
"End Client","0015Y00004oqKFm",0,5415,0,"Cost Seg","0065Y00001gYmoJ"
"End Client","0015Y00004oqgiF",0,22000,0,"Cost Seg","0065Y00001gYnMK"
"End Client","0015Y00004oqhFs",0,7200,0,"Cost Seg","0065Y00001gYnPd"
"End Client","0015Y00004oqhg7",0,14000,0,"Cost Seg","0065Y00001gYnQv"
"End Client","0015Y00004oqiQF",0,32351.72,0,"ERC","0065Y00001gYnUO"
"End Client","0015Y00004oqk10",0,18000,0,"Cost Seg","0065Y00001gYf07"
"End Client","0015Y00004oqnHU",0,0,6480,"Cost Seg","006TO000002M8qc"
"End Client","0015Y00004oqnki",0,5250,0,"Cost Seg","0065Y00001gYnu7"
"End Client","0015Y00004oqok6",0,74553.04,0,"ERC","0065Y00001gYnyx"
"End Client","0015Y00004oqoqx",0,5500,0,"Cost Seg","0065Y00001gYnzv"
"End Client","0015Y00004oqpH0",0,4000,0,"Energy","0065Y00001j4ff2"
"End Client","0015Y00004qU0DJ",0,6000,0,"Cost Seg","0065Y00001gYoXd"
"End Client","0015Y00004qU8Xg",0,18371.17,0,"ERC","0065Y00001gYovQ"
"End Client","0015Y00004qUShj",0,108790.78,0,"ERC","0065Y00001gYpHB"
"End Client","0015Y00004qUcgt",0,7500,0,"Cost Seg","0065Y00001gZKrO"
"End Client","0015Y00004qUeJs",0,18300,0,"Energy","0065Y00001gYpnL"
"End Client","0015Y00004qUjOh",0,11800,0,"Cost Seg","0065Y00001gYpve"
"End Client","0015Y00004qWL7n",0,53753.92,0,"ERC","0065Y00001gYqiQ"
"End Client","0015Y00004qWLgd",0,52700,0,"R&D","0065Y00001gYqkq"
"End Client","0015Y00004qWO70",0,2900,0,"Cost Seg","0065Y00001gYr6d"
"End Client","0015Y00004qWxa1",0,12000,0,"Cost Seg","0065Y00001gYsQS"
"End Client","0015Y00004qXHoQ",0,0,7000,"Cost Seg","006TO000002Lsaa"
"End Client","0015Y00004qXRDc",0,4500,0,"Cost Seg","0065Y00001gYtPE"
"End Client","0015Y00004qXVWt",0,15600,0,"Energy","0065Y00001gYtXI"
"End Client","0015Y00004smGO5",0,106250,0,"Energy","0065Y00001gYu7r"
"End Client","0015Y00004smPxC",0,78931.08,0,"ERC","0065Y00001gYuIk"
"End Client","0015Y00004smR8m",0,5000,0,"Cost Seg","0065Y00001gYugh"
"End Client","0015Y00004smSXu",0,5700,0,"Energy","0065Y00001gZU1k"
"End Client","0015Y00004smTBX",0,42000,0,"Cost Seg","0065Y00001gZ4Jc"
"End Client","0015Y00004sn0tk",0,4750,0,"Cost Seg","0065Y00001gYvzE"
"End Client","0015Y00004soOKR",0,4000,0,"Cost Seg","0065Y00001gYwS0"
"End Client","0015Y00004soQet",0,15300,0,"Cost Seg","0065Y00001gYwfn"
"End Client","0015Y00004sorPK",0,7673.8,0,"R&D","0065Y00001gYxW7"
"End Client","0015Y00004sosjv",0,19500,0,"Cost Seg","0065Y00001gZ6i6"
"End Client","0015Y00004sotaA",0,4750,0,"Cost Seg","0065Y00001gYxiw"
"End Client","0015Y00004soujS",0,5500,0,"Cost Seg","0065Y00001gZ1SM"
"End Client","0015Y00004soxbR",0,13790,0,"Cost Seg","0065Y00001gYt0d"
"End Client","0015Y00004soyK3",0,6540,0,"Cost Seg","0065Y00001gYy2I"
"End Client","0015Y00004spIxv",0,17594.05,0,"ERC","0065Y00001gYyfV"
"End Client","0015Y00004spJiO",0,6600,0,"Cost Seg","0065Y00001gYyjw"
"End Client","0015Y00004spP8Z",0,0,3750,"Cost Seg","0065Y00001gYz3X"
"End Client","0015Y00004spR8T",0,17526.7,0,"ERC","0065Y00001gYz9O"
"End Client","0015Y00004spRVO",0,5500,0,"Cost Seg","0065Y00001gYxtz"
"End Client","0015Y00004spT9V",0,6500,0,"Cost Seg","0065Y00001gYzEi"
"End Client","0015Y00004spl5K",0,7500,0,"Cost Seg","0065Y00001gYzco"
"End Client","0015Y00004spl8A",0,8300,0,"Cost Seg","0065Y00001gYzd3"
"End Client","0015Y00004splgl",0,4250,0,"Cost Seg","0065Y00001gYzgW"
"End Client","0015Y00004spmso",0,1000,0,"Cost Seg","0065Y00001iNfrl"
"End Client","0015Y00004spoVU",0,8925,0,"Cost Seg","0065Y00001gYt7o"
"End Client","0015Y00004sqJQz",0,6000,0,"Cost Seg","0065Y00001gZ195"
"End Client","0015Y00004sqOhw",0,30000,0,"R&D","0065Y00001gZ1P8"
"End Client","0015Y00004tSDXg",0,21000,0,"R&D","0065Y00001gZ1Ty"
"End Client","0015Y00004tSJMF",49440.25,0,0,"ERC","0065Y00001dhGz7"
"End Client","0015Y00004tTqgp",0,22627.25,0,"ERC","0065Y00001iYl5G"
"End Client","0015Y00004tTyrW",0,19000,0,"R&D","0065Y00001gZ3E7"
"End Client","0015Y00004tUGEI",0,9590,0,"Cost Seg","0065Y00001gZBeV"
"End Client","0015Y00004tUJCy",0,8585,0,"Cost Seg","0065Y00001gZAXe"
"End Client","0015Y00004tULZf",0,8015,0,"R&D","0065Y00001gZ3bs"
"End Client","0015Y00004tUMgR",0,0,14000,"Cost Seg","0065Y00001iYSma"
"End Client","0015Y00004tUPZc",0,20000,0,"LIFO - IPIC / Internal","0065Y00001gZ3nI"
"End Client","0015Y00004tURXn",0,5600,0,"Cost Seg","0065Y00001gZ3pE"
"End Client","0015Y00004tUfrK",0,12750,0,"Cost Seg","0065Y00001gZ4GE"
"End Client","0015Y00004tUgkj",0,10000,0,"Cost Seg","0065Y00001gZ4K1"
"End Client","0015Y00004tUjYO",0,49021.13,0,"ERC","0065Y00001gZ4Tw"
"End Client","0015Y00004tUldW",0,3500,0,"Cost Seg","0065Y00001gZ4dD"
"End Client","0015Y00004tVJeH",0,0,14750,"Cost Seg","006TO000002781T"
"End Client","0015Y00004tVK2p",0,368038.85,0,"ERC","0065Y00001gYoOg"
"End Client","0015Y00004tVMur",0,9460,0,"Cost Seg","006TO000001T6ca"
"End Client","0015Y00004tVigx",0,6035,0,"Cost Seg","0065Y00001gZ6gZ"
"End Client","0015Y00004tVlgc",0,0,8750,"Cost Seg","0065Y00001gZ6o4"
"End Client","0015Y00004tVn4v",0,0,11050,"Cost Seg","006TO000002TOvR"
"End Client","0015Y00004tVp4E",0,6640,0,"Cost Seg","0065Y00001gZ6tE"
"End Client","0015Y00004tVr9C",0,5000,0,"Cost Seg","0065Y00001gZ6vj"
"End Client","0015Y00004uCYbH",0,0,4500,"Cost Seg","006TO000002enIb"
"End Client","0015Y00004uCmUn",0,5750,0,"Cost Seg","0065Y00001gZ8C1"
"End Client","0015Y00004uD0iL",0,15000,0,"Cost Seg","0065Y00001gZ6bf"
"End Client","0015Y00004uD0jz",0,3683.8,0,"GOAT.tax","0065Y00001gZ8Mf"
"End Client","0015Y00004uDfCE",0,6500,0,"Cost Seg","0065Y00001gOdUo"
"End Client","0015Y00004uDnl9",0,0,3107.4,"GOAT.tax","006TO00000Bsc6o"
"End Client","0015Y00004uDo8Q",0,7000,0,"Cost Seg","0065Y00001dgy6q"
"End Client","0015Y00004uDpFR",0,8265,0,"Cost Seg","0065Y00001gZ9Xu"
"End Client","0015Y00004uE5sg",0,4500,0,"Cost Seg","0065Y00001j4hQj"
"End Client","0015Y00004uEZsp",0,3500,0,"Cost Seg","0065Y00001gZBFu"
"End Client","0015Y00004uEbkr",0,0,10000,"SALT","0065Y00001iNoIX"
"End Client","0015Y00004uF862",0,0,13500,"Cost Seg","006TO000001Dd9R"
"End Client","0015Y00004uFAUh",0,7000,0,"Cost Seg","0065Y00001gZCz9"
"End Client","0015Y00004uFAuq",0,0,6375,"Cost Seg","0065Y00001gZD1t"
"End Client","0015Y00004v0tB3",0,4500,0,"Cost Seg","0065Y00001gZTlw"
"CPA","0015Y00004v0tsO",0,16000,0,"Cost Seg","0065Y00001iZ61U"
"End Client","0015Y00004v0uT3",0,7000,0,"Cost Seg","0065Y00001gZDyK"
"End Client","0015Y00004v12bP",0,9500,0,"Cost Seg","0065Y00001gZER8"
"End Client","0015Y00004v13By",0,6000,0,"Cost Seg","0065Y00001gZElN"
"End Client","0015Y00004v14Vt",0,6375,0,"Cost Seg","0065Y00001gYs7a"
"End Client","0015Y00004v1P4U",0,14450,0,"Cost Seg","0065Y00001gYqvk"
"End Client","0015Y00004v1r7H",0,8000,0,"Cost Seg","0065Y00001gZGxS"
"End Client","0015Y00004v1sUs",0,8885.44,0,"ERC","0065Y00001gZH8N"
"End Client","0015Y00004v1tql",0,37000,0,"R&D","0065Y00001gZHFE"
"End Client","0015Y00004v1uug",0,5207.76,0,"GOAT.tax","0065Y00001gZHUc"
"End Client","0015Y00004v1xle",0,0,3000,"Cost Seg","006TO0000040QwH"
"End Client","0015Y00004v4TDU",0,2483,0,"GOAT.tax","0065Y00001gZKP3"
"End Client","0015Y00004v4UR1",0,0,10000,"Cost Seg","006TO0000052tFF"
"End Client","0015Y00004v4V6z",0,6550,0,"Cost Seg","0065Y00001iYom5"
"End Client","0015Y00004v4bCP",0,1016.09,0,"GOAT.tax","0065Y00001gZOCF"
"End Client","0015Y00004vkt7V",0,4500,0,"Cost Seg","0065Y00001gZLKf"
"End Client","0015Y00004vlUzL",0,3804.6,0,"GOAT.tax","0065Y00001gZNHN"
"End Client","0015Y00004vloJ4",0,8700,0,"Cost Seg","0065Y00001gOnaP"
"End Client","0015Y00004vlrKz",0,8200,0,"Cost Seg","0065Y00001gZOGn"
"End Client","0015Y00004vlzD9",0,2025.2,0,"GOAT.tax","0065Y00001gZQw0"
"End Client","0015Y00004vmKGQ",0,7500,0,"Cost Seg","0065Y00001gZPLq"
"End Client","0015Y00004vmN08",0,6750,0,"Cost Seg","0065Y00001dhGxo"
"End Client","0015Y00004vnwju",0,6000,0,"Cost Seg","0065Y00001gZQpY"
"End Client","0015Y00004vnxCw",0,5500,0,"Cost Seg","0065Y00001gZQql"
"End Client","0015Y00004vnxEB",0,8500,0,"Cost Seg","0065Y00001gZQqv"
"End Client","0015Y00004vnywg",0,7225,0,"Cost Seg","0065Y00001gZQxl"
"End Client","0015Y00004vo3cF",0,4000,0,"Cost Seg","0065Y00001gZRQ2"
"End Client","0015Y00004vo5AZ",0,7200,0,"Cost Seg","0065Y00001iYUbG"
"End Client","0015Y00004vo6QD",0,6500,0,"Cost Seg","0065Y00001gZRM8"
"End Client","0015Y00004voQLU",0,122045.08,0,"ERC","0065Y00001gZRyb"
"End Client","0015Y00004voSZp",0,8500,0,"Cost Seg","0065Y00001gZNJa"
"End Client","0015Y00004voShz",0,3709.88,0,"ERC","0065Y00001gZSBs"
"End Client","0015Y00004voa5U",0,5500,0,"Cost Seg","0065Y00001dgmUk"
"End Client","0015Y00004vowXd",0,94850,0,"Cost Seg","0065Y00001gZTjC"
"End Client","0015Y00004xWNro",0,8500,0,"Cost Seg","0065Y00001gZKio"
"End Client","0015Y00004xY1L2",0,4500,0,"Cost Seg","0065Y00001izn3r"
"End Client","0015Y00004xY7g7",0,6000,0,"Cost Seg","0065Y00001iYPyL"
"End Client","0015Y00004xYMrb",0,5700,0,"Cost Seg","0065Y00001iYQMh"
"End Client","0015Y00004xYRAZ",0,6745,0,"Cost Seg","0065Y00001iYQfT"
"End Client","0015Y00004xYSvT",0,6000,0,"Cost Seg","0065Y00001iYQnz"
"End Client","0015Y00004xYrym",0,48025,0,"R&D","0065Y00001iYRkN"
"End Client","0015Y00004xZLtC",0,18000,0,"Cost Seg","0065Y00001gZRTp"
"End Client","0015Y00004xZMXT",0,3000,0,"Cost Seg","0065Y00001iYTJB"
"End Client","0015Y00004xZRtI",0,5000,0,"Cost Seg","0065Y00001iYT8K"
"End Client","0015Y00004xZYoZ",0,153000,0,"R&D","0065Y00001gYw5u"
"End Client","0015Y00004xZpoL",0,24750,0,"LIFO - IPIC / Internal","0065Y00001iYUAl"
"End Client","0015Y00004xZqtJ",0,6000,0,"Cost Seg","0065Y00001iYUDV"
"End Client","0015Y00004xZstv",0,10000,0,"Cost Seg","0065Y00001iYUIH"
"End Client","0015Y00004yPvUO",0,5850,0,"Cost Seg","0065Y00001iYVUJ"
"End Client","0015Y00004yPziy",0,14500,0,"Cost Seg","0065Y00001dk7YI"
"End Client","0015Y00004yQ4IB",0,0,1275,"Cost Seg","006TO000004YldJ"
"End Client","0015Y00004yQ7vp",0,12000,0,"Cost Seg","0065Y00001iYWvq"
"End Client","0015Y00004yQ83R",0,6500,0,"Cost Seg","0065Y00001iYWw5"
"End Client","0015Y00004yQPRf",0,8000,0,"Cost Seg","0065Y00001iYXOP"
"End Client","0015Y00004yR7cv",0,5500,0,"Cost Seg","0065Y00001iYc5C"
"End Client","0015Y00004yR7pr",0,0,6000,"Cost Seg","006TO000001ypn8"
"End Client","0015Y00004yRYEA",0,0,13800,"Cost Seg","0065Y00001iYcm9"
"End Client","0015Y00004yRYrA",0,5775,0,"Cost Seg","0065Y00001iYcn1"
"End Client","0015Y00004yRhgv",0,0,8400,"Cost Seg","0065Y00001iYdIP"
"End Client","0015Y00004yRmww",0,7000,0,"Cost Seg","0065Y00001iYdUu"
"End Client","0015Y00004yS7l2",0,76647.88,0,"ERC","0065Y00001iYeEC"
"End Client","0015Y00004ySBlX",0,5000,0,"Cost Seg","0065Y00001iYeI8"
"End Client","0015Y00004ySDQD",0,0,3500,"Cost Seg","006TO000002rScx"
"End Client","0015Y00004zMSJv",0,0,5500,"Cost Seg","006TO000001kOMy"
"End Client","0015Y00004zMT4H",0,6000,0,"Cost Seg","0065Y00001iYg56"
"End Client","0015Y00004zMWAH",0,32500,0,"Cost Seg","0065Y00001iYgGq"
"End Client","0015Y00004zN2hH",0,5500,0,"Cost Seg","0065Y00001iYhgA"
"End Client","0015Y00004zNOZE",0,7000,0,"Cost Seg","0065Y00001gOWS8"
"End Client","0015Y00004zNQHm",0,29000,0,"R&D","0065Y00001iYiV8"
"End Client","0015Y00004zNsf3",0,7500,0,"Cost Seg","0065Y00001iYhWS"
"End Client","0015Y00004zNygY",0,11000,0,"Energy","0065Y00001iYkYT"
"End Client","0015Y00004zOOXS",0,7500,0,"Cost Seg","0065Y00001iYkJw"
"End Client","0015Y00004zObMl",0,7500,0,"Cost Seg","0065Y00001iYYPi"
"End Client","0015Y000050VpBT",0,6000,0,"Cost Seg","0065Y00001iYmGv"
"End Client","0015Y000050Vpzl",0,7400,0,"Cost Seg","0065Y00001iYmI8"
"End Client","0015Y000050W30q",0,0,15130,"Cost Seg","006TO0000055kc3"
"End Client","0015Y000050W59l",0,5320,0,"Cost Seg","0065Y00001iYmh0"
"End Client","0015Y000050W5vS",0,6000,0,"Cost Seg","0065Y00001iYmiD"
"End Client","0015Y000050W8wL",0,8670,0,"Cost Seg","0065Y00001iYml7"
"End Client","0015Y000050WFyk",0,6000,0,"Cost Seg","0065Y00001iYXZe"
"End Client","0015Y000050WGbj",0,6000,0,"Cost Seg","0065Y00001iYmom"
"End Client","0015Y000050WgPD",0,6000,0,"Cost Seg","0065Y00001iYnjw"
"End Client","0015Y000050X2hT",0,5800,0,"Cost Seg","0065Y00001iYoO8"
"End Client","0015Y000050X8OD",0,0,4500,"Energy","006TO0000084Mzq"
"End Client","0015Y000050XF2R",0,1361,0,"GOAT.tax","0065Y00001iYp8z"
"End Client","0015Y000050XY76",0,28227.87,0,"ERC","0065Y00001iYphJ"
"End Client","0015Y000050XZp0",0,9500,0,"Cost Seg","0065Y00001iYpoB"
"End Client","0015Y000050XgIr",0,4500,0,"Cost Seg","0065Y00001iYzGJ"
"End Client","0015Y000050XkSh",0,7580,0,"Cost Seg","0065Y00001iYqQd"
"End Client","0015Y000050Xl9s",0,7930,0,"Cost Seg","0065Y00001iYVey"
"End Client","0015Y000050Y3va",0,0,3500,"Cost Seg","006TO000002S8cc"
"End Client","0015Y000050YCDd",0,4400,0,"Cost Seg","0065Y00001iYrLN"
"End Client","0015Y000050YCXw",0,20688.84,0,"ERC","0065Y00001iYrMv"
"End Client","0015Y000050YDrF",0,0,8200,"Cost Seg","0065Y00001iNRrn"
"End Client","0015Y000050YEMG",0,8000,0,"Cost Seg","0065Y00001iYgBI"
"End Client","0015Y000050YL2T",0,15725,0,"Cost Seg","0065Y00001iZ1zW"
"End Client","0015Y000050YL2U",0,5950,0,"Cost Seg","0065Y00001iYraB"
"End Client","0015Y000051e9f9",0,0,9000,"Cost Seg","006TO000003oUIw"
"End Client","0015Y000051exrN",0,4500,0,"Cost Seg","0065Y00001gYola"
"End Client","0015Y000051f5AY",0,20500,0,"Cost Seg","0065Y00001iYsro"
"End Client","0015Y000051f7SG",0,5500,0,"Cost Seg","0065Y00001iYsx8"
"End Client","0015Y000051gtui",0,7400,0,"Cost Seg","0065Y00001iYVqU"
"End Client","0015Y000051i0rr",0,7200,0,"Cost Seg","0065Y00001gYjf2"
"End Client","0015Y000052f5b1",0,6500,0,"Cost Seg","0065Y00001iYwYN"
"CPA","0015Y000052f6iR",0,0,8500,"Cost Seg","006TO000001RYEj"
"End Client","0015Y000052fl5V",0,7000,0,"Cost Seg","0065Y00001iYxgN"
"End Client","0015Y000052hvja",0,19413.12,0,"ERC","0065Y00001iYyuj"
"End Client","0015Y000052i5Bw",0,6200,0,"Cost Seg","0065Y00001iYzMl"
"End Client","0015Y000052i5jF",0,5000,0,"Cost Seg","0065Y00001iYzQH"
"End Client","0015Y000052iTuT",0,1500,0,"Cost Seg","0065Y00001ja94K"
"End Client","0015Y000052iZp8",0,4760,0,"Cost Seg","0065Y00001iZ0Qu"
"End Client","0015Y000052iaJ1",0,6800,0,"Cost Seg","0065Y00001iYnVc"
"End Client","0015Y000052if1q",0,0,3900,"Cost Seg","006TO000001x0hn"
"End Client","0015Y000052ifkI",0,6500,0,"Cost Seg","0065Y00001iZ0hA"
"End Client","0015Y000053frpA",0,27000,0,"Cost Seg","0065Y00001iZ1TW"
"End Client","0015Y000053ftRX",0,60000,0,"SALT","0065Y00001iNfpE"
"End Client","0015Y000053gXJs",0,5500,0,"Cost Seg","0065Y00001iZ2u6"
"End Client","0015Y000053gZpV",0,8000,0,"Cost Seg","0065Y00001iZ38d"
"End Client","0015Y000053iQXp",0,0,15500,"Cost Seg","0065Y00001iZ4G9"
"End Client","0015Y000053j43q",0,6500,0,"LIFO - IPIC / Internal","0065Y00001iZ6XO"
"End Client","0015Y000053jI2Y",0,6500,0,"LIFO - IPIC / Internal","0065Y00001iZ6np"
"End Client","0015Y000053jQxC",0,0,1656,"GOAT.tax","0065Y00001iZ75e"
"End Client","0015Y000053jSqQ",0,5000,0,"Cost Seg","0065Y00001iZ7BX"
"End Client","0015Y000053jWkQ",0,11060,0,"Cost Seg","0065Y00001iZ7Po"
"End Client","0015Y000053jeiD",0,5500,0,"Cost Seg","0065Y00001iYtRg"
"End Client","0015Y000054tKk3",0,4800,0,"Cost Seg","0065Y00001iZ8MC"
"End Client","0015Y000054tN8g",0,95000,0,"R&D","0065Y00001iZ8Wb"
"End Client","0015Y000054tNNY",0,0,7500,"Energy","006TO000002uZLJ"
"End Client","0015Y000054tR1w",0,6000,0,"Cost Seg","0065Y00001iZ7CL"
"End Client","0015Y000054tTsU",0,15000,0,"R&D","0065Y00001iZ8tp"
"End Client","0015Y000054tVif",0,74927.5,0,"Cost Seg","0065Y00001iZ6cX"
"End Client","0015Y000054tssV",0,6225,0,"Cost Seg","0065Y00001iZ9b3"
"End Client","0015Y000054ttG2",0,6750,0,"Cost Seg","0065Y00001iZ9bS"
"End Client","0015Y000054u4L4",0,12000,0,"Cost Seg","0065Y00001iZ4B6"
"End Client","0015Y000054u4U0",0,12000,0,"Cost Seg","0065Y00001iZAAB"
"End Client","0015Y000054u4jP",0,16000,0,"Cost Seg","0065Y00001iZ48z"
"End Client","0015Y000054vlSZ",0,5510,0,"Cost Seg","0065Y00001iZBJ6"
"End Client","0015Y000054vzhb",0,6500,0,"Cost Seg","0065Y00001iZBoX"
"End Client","0015Y000054wE3B",0,19000,0,"Cost Seg","0065Y00001gYaMr"
"End Client","0015Y000054wHXp",0,5530,0,"Cost Seg","0065Y00001iZCWY"
"End Client","0015Y000054wHZr",0,5000,0,"Cost Seg","006TO000000UbGg"
"CPA","0015Y000054wJWR",0,2500,0,"ERC","0065Y00001iZCos"
"End Client","0015Y000054wJij",0,10800,0,"Cost Seg","0065Y00001iZDU7"
"End Client","0015Y000054wLCg",0,6800,0,"Cost Seg","0065Y00001iZCxb"
"End Client","0015Y000054whEa",0,6500,0,"Cost Seg","0065Y00001iZDJr"
"End Client","0015Y000054wtdf",0,15407.77,0,"ERC","0065Y00001iZDx1"
"End Client","0015Y000054xIQF",0,7000,0,"Cost Seg","0065Y00001iZEwg"
"End Client","0015Y000054xIuR",0,40960.99,0,"ERC","0065Y00001iZF0x"
"End Client","0015Y000054xLVl",0,4950,0,"Cost Seg","0065Y00001iZFHk"
"End Client","0015Y000056n7CG",0,7500,0,"Cost Seg","0065Y00001iNF7W"
"End Client","0015Y000056nJ7q",0,6000,0,"Cost Seg","0065Y00001iZGZg"
"End Client","0015Y000056paAN",0,5000,0,"SALT","0065Y00001iZIxh"
"End Client","0015Y000056q5cr",0,8500,0,"Cost Seg","0065Y00001iZJyS"
"End Client","0015Y000056qEd2",0,10863,0,"Cost Seg","0065Y00001iYtRR"
"End Client","0015Y000056qaWw",0,13650,0,"Cost Seg","0065Y00001gYEzX"
"End Client","0015Y000056qc9g",0,6534,0,"Energy","006TO000000idaL"
"End Client","0015Y000056qdwi",0,0,1e+05,"SALT","006TO000006tjST"
"End Client","0015Y000056qh8B",0,0,18000,"Cost Seg","006TO000006S2xv"
"End Client","0015Y000056qkhx",0,5000,0,"Cost Seg","0065Y00001iZ6TC"
"End Client","0015Y00005CQAWS",0,11340,0,"Cost Seg","0065Y00001iNEgr"
"End Client","0015Y00005CQBaY",0,24650,0,"R&D","0065Y00001iNEkP"
"End Client","0015Y00005CQCgE",0,5000,0,"Energy","0065Y00001ja91v"
